,wiki_id,freebase_id,movie_name,release_date,box_office_revenue,runtime,has_summary,thriller,romance_film
312,4188875,/m/0bn_jg,Warrior of the Lost World,1985-09-01,,92.0,1,1,0
313,4726,/m/01hp5,Batman,1989-06-19,411348924.0,126.0,1,1,0
314,12199287,/m/02vvktb,Target,1985-01-01,9023199.0,117.0,1,1,0
315,7329566,/m/0kv56z,Black Widow,1987-01-01,25205460.0,97.0,1,1,0
316,1871096,/m/062mgn,Bad Boys,1983-03-25,9190819.0,123.0,1,1,0
317,1179278,/m/04dx7g,The Dead Pool,1988-07-13,37903295.0,91.0,1,1,0
318,2436406,/m/07cwzh,48 Hrs.,1982-12-08,78868508.0,96.0,1,1,0
319,2399371,/m/079cpg,Kill Me Again,1989-10-27,,95.0,1,1,0
320,342556,/m/01y8zw,They Live,1988-11-04,13008928.0,94.0,1,1,0
321,2103169,/m/06m9yj,Red Scorpion,1989-04-19,4192440.0,102.0,1,1,0
322,10575183,/m/02qj6qg,Blood Diner,1987-07-01,,88.0,1,1,0
323,19944273,/m/04yd_mn,Love and Money,1982-02-12,,90.0,1,1,0
324,1963352,/m/069b3l,The New York Ripper,1982-03-04,,93.0,1,1,0
325,8120493,/m/026sb66,Blind Date,1984-06-01,,95.0,1,1,0
326,21471797,/m/05f40b9,Shadows in the Storm,1988-01-01,,90.0,1,1,0
327,28459920,/m/0crhzc_,Apology,1986-07-27,,97.0,1,1,0
328,27344847,/m/0bh6chg,Kojak: The Price of Justice,1987-02-21,,95.0,1,1,0
329,9857629,/m/02pv0sw,Angel,1984-01-11,17488564.0,94.0,1,1,0
330,665867,/m/05f7sr4,Police Story,1985-01-01,,99.0,1,1,0
331,5652838,/m/0dycv7,Fletch Lives,1989-01-01,39450960.0,95.0,1,1,0
332,6878966,/m/0gtytw,"Sister, Sister",1987-01-01,743445.0,89.0,1,1,0
333,21544454,/m/05h34bv,Ghostkeeper,1982-01-01,,89.0,1,1,0
334,13362084,/m/03c2xfv,Silent Scream,1980-01-30,,87.0,1,1,0
335,680398,/m/032cs4,Beverly Hills Cop,1984-12-01,316360478.0,106.0,1,1,0
336,5806720,/m/0f60mz,The Quiet Earth,1985-01-01,,91.0,1,1,0
337,11407333,/m/02rbgxd,Combat Shock,1986-01-01,,85.0,1,1,0
338,576208,/m/02rqg5,Hiding Out,1987-11-06,7020000.0,95.0,1,1,0
339,12494928,/m/02w8zsl,Stripped to Kill,1987-01-01,,88.0,1,1,0
340,6515729,/m/0g8bg7,Rehearsal for Murder,1982-05-26,,89.0,1,1,0
341,600216,/m/02v5nx,The 'Burbs,1989-02-17,49101993.0,97.0,1,1,0
342,972940,/m/03vnvn,Millennium,1989-08-25,,108.0,1,1,0
343,695227,/m/033g1f,Lethal Weapon 2,1989-07-07,227853986.0,113.0,1,1,0
344,9835,/m/02p5d,Escape from New York,1981-05-23,50000000.0,99.0,1,1,0
345,14220618,/m/03cy69g,Night Visitor,1989-01-01,,94.0,1,1,0
346,89541,/m/0mb8c,A Better Tomorrow,1986-01-01,,94.0,1,1,0
347,3648503,/m/02p7lzt,Death Wish 3,1985-11-01,16116878.0,92.0,1,1,0
348,12495553,/m/02w8_ch,Walk Like a Man,1987-03-01,,86.0,1,1,0
349,583932,/m/02sg5v,A View to a Kill,1985-05-22,152400000.0,131.0,1,1,0
350,24159163,/m/07kflzw,Dangerous Game,1987-01-01,,98.0,1,1,0
351,5964302,/m/0fgzq8,Flashpoint,1984-01-01,3854833.0,95.0,1,1,0
352,8994,/m/02h22,Das Boot,1981-09-17,84970337.0,210.0,1,1,0
353,12245992,/m/02vxdkq,Blood Hook,1987-01-01,,92.0,1,1,0
354,2071077,/m/06k4hg,Christine,1983-12-09,21017849.0,100.0,1,1,0
355,1304986,/m/04rg8v,Young Sherlock Holmes,1985-12-06,19739575.0,105.0,1,1,0
356,3492340,/m/09gg3z,D.O.A.,1988-03-18,12706478.0,96.0,1,1,0
357,2682902,/m/07xqf5,Missing in Action,1984-01-01,22812411.0,100.0,1,1,0
358,26723415,/m/0bmdzkk,Deadtime Stories,1986-11-28,2750741.0,81.0,1,1,0
359,1704120,/m/05ps6p,Blastfighter,1984-07-25,,87.0,1,1,0
360,2056480,/m/06j0dk,"See No Evil, Hear No Evil",1989-05-12,46908987.0,90.0,1,1,0
361,667152,/m/0316bc,Criminal Law,1989-04-28,,112.0,1,1,0
362,25175199,/m/09g9qkb,Red Heat,1985-05-28,,104.0,1,1,0
363,7321030,/m/025z2ls,Visiting Hours,1982-01-01,,105.0,1,1,0
364,4294005,/m/0bvl4h,The Believers,1987-01-01,18753438.0,110.0,1,1,0
365,5430789,/m/0dljfz,Code of Silence,1985-01-01,,101.0,1,1,0
366,4088706,/m/0bhf6p,Alienator,1989-01-01,,93.0,1,1,0
367,21886221,/m/05p1s2m,Incident at Raven's Gate,1988-01-01,,89.0,1,1,0
368,7865056,/m/026gs5m,Murphy's Law,1986-01-01,9947631.0,100.0,1,1,0
369,19671715,/m/04n4s21,Heart of Midnight,1988-11-10,113000.0,93.0,1,1,0
370,25725655,/m/09v0x21,The Dirty Dozen: The Fatal Mission,1988-02-14,,100.0,1,1,0
371,6058130,/m/0fmz5x,The Fan,1981-05-15,,94.0,1,1,0
372,35876700,/m/0h4ydk4,Nightmares,1980-10-30,168000.0,90.0,1,1,0
373,1953082,/m/068k22,The Wraith,1986-11-21,,92.0,1,1,0
374,886560,/m/03lt69,No Way Out,1987-08-14,35509515.0,114.0,1,1,0
375,4650872,/m/0cfhg_,Disorganized Crime,1989-04-14,,101.0,1,1,0
376,2372982,/m/0779kb,Best Seller,1987-09-25,4278150.0,95.0,1,1,0
377,8269287,/m/026yh2d,Forced Vengeance,1982-06-30,6660333.0,91.0,1,1,0
378,2265148,/m/06_9mw,Without a Clue,1988-10-21,8539181.0,107.0,1,1,0
379,8141252,/m/026t2z7,Sharky's Machine,1981-12-18,35856053.0,122.0,1,1,0
380,8847160,/m/027lvw8,Million Dollar Mystery,1987-06-12,989033.0,94.0,1,1,0
381,8260752,/m/026y4vj,Minder on the Orient Express,1985-12-25,,,1,1,0
382,8094606,/m/026r7dq,The Assault,1986-01-01,,144.0,1,1,0
383,1347325,/m/04vmhy,Puppet Master,1989-10-12,,75.0,1,1,0
384,2249951,/m/06z5rr,Deadly Friend,1986-10-10,8988731.0,90.0,1,1,0
385,3879903,/m/0b4s3j,The Dungeonmaster,1985-01-01,,76.0,1,1,0
386,27215811,/m/0by1cfx,American Nightmare,1983-01-01,,88.0,1,1,0
387,12096671,/m/02vpqrg,The Zero Boys,1985-01-01,,89.0,1,1,0
388,12664320,/m/02w_kyl,The Perfect Murder,1988-01-01,,93.0,1,1,0
389,6584608,/m/0gcnv9,Lady in White,1988-04-22,1705139.0,118.0,1,1,0
390,1625624,/m/05hp3p,Year of the Dragon,1985-08-16,18707466.0,134.0,1,1,0
391,5429460,/m/0dlh47,The Postman Always Rings Twice,1981-03-20,12200000.0,123.0,1,1,0
392,600807,/m/02v7tp,Mazes and Monsters,1982-01-01,,100.0,1,1,0
393,25229253,/m/09gqgdp,Deadly Lessons,1983-03-07,,100.0,1,1,0
394,35621790,/m/0gkr6wd,The Carpenter,1988-08-27,,87.0,1,1,0
395,12555863,/m/02wvr2z,Heat,1986-01-01,2793214.0,92.0,1,1,0
396,1941591,/m/067rvc,Gorky Park,1983-12-15,15856028.0,128.0,1,1,0
397,5628441,/m/0dx3zh,Snake Eater,1989-02-22,,94.0,1,1,0
398,1141596,/m/049y31,Henry: Portrait Of A Serial Killer,1986-09-24,609939.0,83.0,1,1,0
399,602501,/m/02vgy2,Who's Harry Crumb?,1989-02-03,10982000.0,89.0,1,1,0
400,10860957,/m/02qs9gt,Just Before Dawn,1981-11-25,,90.0,1,1,0
401,1698283,/m/05p8ct,Out of Bounds,1986-07-25,5099316.0,93.0,1,1,0
402,7092652,/m/0h3sdy,True Confessions,1981-01-01,,108.0,1,1,0
403,4228260,/m/0br24q,Cutter's Way,1981-01-01,1729274.0,109.0,1,1,0
404,9893064,/m/02pw3xs,Savage Streets,1984-10-05,,93.0,1,1,0
405,17239935,/m/043kn3t,Caged Fury,1989-01-01,,95.0,1,1,0
406,958387,/m/03td7c,Final Justice,1984-01-01,,90.0,1,1,0
407,2805108,/m/083t7l,Roadgames,1981-01-01,,100.0,1,1,0
408,13235461,/m/03bzrpp,Cujo,1983-08-10,21156152.0,95.0,1,1,0
409,3444797,/m/09csq1,Conan the Barbarian,1982-03-15,100000000.0,129.0,1,1,0
410,21909087,/m/05p08p5,The Cellar,1989-05-13,,85.0,1,1,0
411,829663,/m/03fgzy,Alice,1988-01-01,,84.0,1,1,0
412,4894733,/m/0cs_w9,The Fourth Protocol,1987-01-01,12423831.0,118.0,1,1,0
413,12282438,/m/02vyvxb,The Stepford Children,1987-03-15,,96.0,1,1,0
414,17188776,/m/043p6lh,The Experts,1989-01-13,169203.0,94.0,1,1,0
415,1438595,/m/051lq6,Body Double,1984-10-26,8801940.0,114.0,1,1,0
416,24932519,/m/09g6c4g,Blade on the Feather,1980-10-19,,82.0,1,1,0
417,23821597,/m/06_v8tk,Cat Chaser,1989-10-20,,98.0,1,1,0
418,2876564,/m/088hzx,The Punisher,1989-10-05,,92.0,1,1,0
419,4490437,/m/0c58tn,Shocker,1989-10-27,16554699.0,110.0,1,1,0
420,28236143,/m/0cnz01s,No Place to Hide,1981-03-04,,100.0,1,1,0
421,71975,/m/0jg8z,Hellraiser,1987-05-13,14564027.0,93.0,1,1,0
422,11534107,/m/02rh1xs,Fortress,1986-01-01,,91.0,1,1,0
423,15721714,/m/03nr6cc,Last Rites,1988-01-01,,103.0,1,1,0
424,4908814,/m/0ctpnp,Evil Under the Sun,1982-02-12,6110000.0,116.0,1,1,0
425,3509188,/m/09hd1l,Watchers,1988-01-01,,91.0,1,1,0
426,1468747,/m/02p4c1j,52 Pick-Up,1986-11-07,5186646.0,110.0,1,1,0
427,8195278,/m/026vskz,Renegades,1989-06-02,9015164.0,106.0,1,1,0
428,8493002,/m/0275fd8,Spellbinder,1988-09-23,657446.0,98.0,1,1,0
429,2089001,/m/06ldb2,Lady Beware,1987-08-14,,108.0,1,1,0
430,13022883,/m/02z3q_w,Phobia,1980-09-09,,91.0,1,1,0
431,33951961,/m/0hn9l2f,Artemis 81,1981-12-29,,185.0,1,1,0
432,2020413,/m/06fmgd,Savage Dawn,1985-01-01,,102.0,1,1,0
433,26429203,/m/0bbvjhm,Invisible Strangler,1984-01-01,,82.0,1,1,0
434,1312481,/m/04s1p0,Raw Deal,1986-06-06,18130359.0,106.0,1,1,0
435,2942414,/m/08f64_,Bad Timing,1980-09-12,,129.0,1,1,0
436,690918,/m/0333gq,The Entity,1982-09-30,,120.0,1,1,0
437,2554065,/m/07mn2j,Terror Train,1980-10-03,8000000.0,97.0,1,1,0
438,11853812,/m/02rvq1w,The Lathe of Heaven,1980-01-09,,100.0,1,1,0
439,3842730,/m/0b2v79,The Untouchables,1987-01-01,76270454.0,120.0,1,1,0
440,16182808,/m/03wc5fn,Firestarter,1984-05-11,17080167.0,115.0,1,1,0
441,2259649,/m/06zyy3,Maniac Cop,1988-05-13,671382.0,85.0,1,1,0
442,16671731,/m/03ylkjx,Hanky Panky,1982-06-04,,107.0,1,1,0
443,35542282,/m/0j9qgt6,Raiders of the Lost Ark: The Adaptation,1989-08-12,,100.0,1,1,0
444,25771135,/m/09v9mn7,The Chain Reaction,1980-09-25,,92.0,1,1,0
445,1179229,/m/04dx1c,Sudden Impact,1983-12-09,67642693.0,117.0,1,1,0
446,2097338,/m/06lyjp,Psycho III,1986-07-02,14482000.0,92.0,1,1,0
447,4180502,/m/0bnj4r,Schizoid,1980-09-01,,89.0,1,1,0
448,1464962,/m/053nbd,The Osterman Weekend,1983-01-01,6500000.0,102.0,1,1,0
449,17378447,/m/043p8k1,The Girl in a Swing,1988-12-01,747013.0,119.0,1,1,0
450,30875502,/m/088jb3,Jumpin' Jack Flash,1986-01-01,29844101.0,100.0,1,1,0
451,4147193,/m/0blms6,Extremities,1986-08-22,,89.0,1,1,0
452,4343404,/m/0by51c,Cutting Class,1989-01-01,,91.0,1,1,0
453,4343413,/m/0by51q,Pulse,1988-03-01,,86.0,1,1,0
454,1173339,/m/04ddm4,Jaws 3-D,1983-07-22,87987055.0,99.0,1,1,0
455,4227273,/m/0br0qn,Elvira: Mistress of the Dark,1988-09-30,5596267.0,96.0,1,1,0
456,5105482,/m/0d2wpc,Stormy Monday,1988-04-22,,95.0,1,1,0
457,2396574,/m/0795bw,The Formula,1980-12-19,8894289.0,117.0,1,1,0
458,267848,/m/01nln3,Scarface,1983-12-01,65884703.0,170.0,1,1,0
459,28779779,/m/0dddb7c,Grandmother's House,1989-01-01,,90.0,1,1,0
460,451062,/m/02b0l5,The Dead Zone,1983-10-21,20766616.0,103.0,1,1,0
461,21651467,/m/05mxhxy,Cyclone,1987-01-01,41174.0,89.0,1,1,0
462,1140398,/m/049thm,Blue Thunder,1983-05-13,42313354.0,108.0,1,1,0
463,14722381,/m/03gvj21,Fear City,1984-01-01,,95.0,1,1,0
464,566713,/m/02qrv7,The Living Daylights,1987-01-01,191200000.0,130.0,1,1,0
465,265143,/m/01n910,Red Dawn,1984-08-10,40000000.0,114.0,1,1,0
466,26946311,/m/0dk1cw,Children of the Corn,1984-03-09,,92.0,1,1,0
467,1103547,/m/0467wt,Brainstorm,1983-09-30,,106.0,1,1,0
468,3394852,/m/0999cx,Wanted: Dead or Alive,1987-01-01,7555000.0,104.0,1,1,0
469,21962416,/m/05p5p8t,Messenger of Death,1988-01-01,3074681.0,91.0,1,1,0
470,4152250,/m/0bly77,Band of the Hand,1986-04-11,4865912.0,110.0,1,1,0
471,1827624,/m/05_3tc,White Nights,1985-01-01,13046465.0,125.0,1,1,0
472,30809,/m/07k_8,The Thing,1982-06-25,19629760.0,108.0,1,1,0
473,12053509,/m/02vn81r,Loverboy,1989-04-28,3960327.0,98.0,1,0,1
474,736262,/m/036z4q,The Sure Thing,1985-03-01,18135531.0,95.0,1,0,1
475,168571,/m/016ks5,Mona Lisa,1986-05-01,,100.0,1,0,1
476,3028248,/m/08ll9g,Chances Are,1989-03-10,16278590.0,108.0,1,0,1
477,12180811,/m/02vt7xf,Fire with Fire,1986-05-09,4636000.0,104.0,1,0,1
478,12495446,/m/02w8_7c,The Virgin Queen of St. Francis High,1987-01-01,,89.0,1,0,1
479,12585204,/m/02wwtk_,Just Between Friends,1986-03-21,6408791.0,110.0,1,0,1
480,46505,/m/0ckt6,Airplane!,1980-07-02,83453539.0,87.0,1,0,1
481,770083,/m/03b19k,Sweet Dreams,1985-10-02,9085049.0,115.0,1,0,1
482,28312226,/m/0cnybmn,Peyton Place: The Next Generation,1985-05-13,,100.0,1,0,1
483,113454,/m/0sxlb,Prizzi's Honor,1985-06-14,26657534.0,130.0,1,0,1
484,680361,/m/032clf,Dirty Dancing,1987-05-12,213954274.0,97.0,1,0,1
485,9009812,/m/027t96n,Montenegro,1981-01-01,,96.0,1,0,1
486,24158189,/m/07k5fxj,Winter People,1989-04-14,,111.0,1,0,1
487,21412109,/m/05fbdr7,My Past is My Own,1989-01-24,,60.0,1,0,1
488,12167045,/m/02vs2hv,Fun Down There,1989-01-01,,89.0,1,0,1
489,27756613,/m/0cc8s6k,The In Crowd,1988-01-01,124880.0,95.0,1,0,1
490,979825,/m/03w8b7,Babette's Feast,1987-01-01,4398938.0,103.0,1,0,1
491,4710606,/m/0cjksp,Smooth Talk,1985-09-10,,92.0,1,0,1
492,265508,/m/01nb92,Shadowlands,1985-01-01,,92.0,1,0,1
493,1062036,/m/042p0m,Morgan Stewart's Coming Home,1987-01-01,2136381.0,96.0,1,0,1
494,26138037,/m/0b6f4md,Echo Park,1986-07-25,700000.0,89.0,1,0,1
495,31096685,/m/0gh8lg2,Just Us,1986-01-01,,110.0,1,0,1
496,2372989,/m/0779l0,In Country,1989-09-29,3532000.0,120.0,1,0,1
497,2055559,/m/06hz52,Valmont,1989-01-01,1132112.0,130.0,1,0,1
498,3447166,/m/09cxm4,Little Shop of Horrors,1986-12-19,38748395.0,93.0,1,0,1
499,168498,/m/016kc2,Starman,1984-12-14,28744356.0,115.0,1,0,1
500,6474370,/m/0g6njt,Eat a Bowl of Tea,1989-01-01,,102.0,1,0,1
501,1841530,/m/0604zn,Bachelor Party,1984-06-29,38400000.0,105.0,1,0,1
502,897481,/m/03mvlr,Just One of the Guys,1985-04-26,11528900.0,100.0,1,0,1
503,2871613,/m/0884wb,The Jewel of the Nile,1985-12-11,96773200.0,107.0,1,0,1
504,18968628,/m/04jl_f5,The Cartier Affair,1984-01-01,,88.0,1,0,1
505,576204,/m/02rqfv,Cousins,1989-02-10,22026369.0,113.0,1,0,1
506,8905485,/m/027p1_v,Tempest,1982-08-13,,142.0,1,0,1
507,3831894,/m/0b28r_,Making Love,1982-02-12,,113.0,1,0,1
508,3602324,/m/09p7fh,The French Lieutenant's Woman,1981-08-01,26890068.0,129.0,1,0,1
509,2005101,/m/06dd_k,I've Heard the Mermaids Singing,1987-09-11,,81.0,1,0,1
510,31632887,/m/0cb_zn2,A New Life,1988-01-01,,103.0,1,0,1
511,181471,/m/018t08,Lady Jane,1986-01-01,,141.0,1,0,1
512,670386,/m/031h9k,Bull Durham,1988-06-15,50888729.0,108.0,1,0,1
513,9125100,/m/027yks7,The Accidental Tourist,1988-12-23,32632093.0,121.0,1,0,1
514,16951571,/m/041344k,Touch And Go,1986-08-22,,101.0,1,0,1
515,5813062,/m/0f6mgl,The Heavenly Kid,1985-07-26,,91.0,1,0,1
516,9507768,/m/064lgjs,Lassiter,1984-02-17,17513452.0,100.0,1,0,1
517,9085417,/m/027x3k2,Hello Again,1987-11-06,20419446.0,96.0,1,0,1
518,936787,/m/03rl2l,About Last Night,1986-07-02,38702310.0,113.0,1,0,1
519,1072763,/m/043k3f,Making Mr. Right,1987-04-03,1584970.0,99.0,1,0,1
520,2168542,/m/06rz71,Breakin',1984-05-03,,90.0,1,0,1
521,301574,/m/01ry_x,The Little Mermaid,1989-11-17,211343479.0,82.0,1,0,1
522,299016,/m/01rnly,The Cotton Club,1984-12-14,25928721.0,127.0,1,0,1
523,18512327,/m/04f6hpg,A Hazard of Hearts,1987-12-27,,90.0,1,0,1
524,8365100,/m/0270vjm,My Tutor,1983-03-04,22587000.0,97.0,1,0,1
525,4543239,/m/0c80lf,Baby Boom,1987-10-07,26712476.0,110.0,1,0,1
526,5215498,/m/0d880v,The Moderns,1988-04-15,2011497.0,126.0,1,0,1
527,2009848,/m/06dsvv,Cannery Row,1982-01-01,,120.0,1,0,1
528,1523484,/m/057vmw,Sahara,1984-03-02,1402962.0,111.0,1,0,1
529,31508047,/m/0glp62l,Infidelity,1987-04-13,,95.0,1,0,1
530,22395193,/m/05t01_s,The Last Frontier,1986-11-03,,178.0,1,0,1
531,22059060,/m/05p1sck,John and Yoko: A Love Story,1985-12-02,,146.0,1,0,1
532,30524,/m/07hvh,The Year of Living Dangerously,1983-01-21,,115.0,1,0,1
533,1677642,/m/05mp5s,Five Corners,1987-05-01,,92.0,1,0,1
534,5547674,/m/0drz_d,Baby It's You,1983-03-04,1867792.0,105.0,1,0,1
535,33121,/m/0822j,Wings of Desire,1987-05-17,,128.0,1,0,1
536,922084,/m/03q5db,Legend,1985-08-28,15502112.0,89.0,1,0,1
537,2421437,/m/07bxnb,A Midsummer Night's Sex Comedy,1982-07-16,9077269.0,88.0,1,0,1
538,2423917,/m/07c262,Silent Rage,1982-04-02,,100.0,1,0,1
539,692652,/m/0337v7,Stakeout,1987-08-05,65673233.0,117.0,1,0,1
540,2788063,/m/082scv,Bolero,1984-08-03,8914881.0,105.0,1,0,1
541,20757962,/m/057z3zq,Hard to Hold,1984-04-06,11113806.0,93.0,1,0,1
542,1134919,/m/04984j,The Blue Lagoon,1980-06-20,58853106.0,104.0,1,0,1
543,8444243,/m/0273n9r,First Monday in October,1981-01-01,,98.0,1,0,1
544,24544387,/m/080c52r,Worth Winning,1989-01-01,3690400.0,103.0,1,0,1
545,500622,/m/02hvyj,Mystic Pizza,1988-10-21,12793213.0,105.0,1,0,1
546,4362903,/m/0bz84f,Back Roads,1981-03-13,,94.0,1,0,1
547,3152877,/m/08vvv4,Summer Rental,1985-08-09,24689703.0,86.0,1,0,1
548,4048011,/m/0bfd67,Can't Buy Me Love,1987-08-14,31623833.0,94.0,1,0,1
549,685977,/m/032xrj,Sixteen Candles,1984-05-04,23686027.0,93.0,1,0,1
550,23464956,/m/06wb5f9,Little Miss Marker,1980-03-21,,102.0,1,0,1
551,948548,/m/03sjgd,Clash of the Titans,1981-06-12,41000000.0,118.0,1,0,1
552,1131046,/m/048yth,Caravaggio,1986-02-01,,90.0,1,0,1
553,10318067,/m/02q88q8,The Good Mother,1988-11-04,4764606.0,104.0,1,0,1
554,574768,/m/02rl6f,Roxanne,1987-06-19,40050884.0,107.0,1,0,1
555,7198945,/m/0kv083,The Four Seasons,1981-05-22,50427646.0,109.0,1,0,1
556,4672611,/m/0cgkjf,Teen Witch,1989-04-28,27843.0,90.0,1,0,1
557,739786,/m/037992,Scandal,1989-03-03,8800000.0,105.0,1,0,1
558,4544340,/m/0c82q_,Fool for Love,1985-12-01,900000.0,107.0,1,0,1
559,2019025,/m/06fht6,Desperately Seeking Susan,1985-03-29,27398584.0,104.0,1,0,1
560,4334606,/m/0bxq7j,The Bride,1985-08-16,,115.0,1,0,1
561,28893717,/m/0ddbhjj,Baby Cakes,1989-02-14,,100.0,1,0,1
562,606476,/m/02vwqb,Say Anything...,1989-04-14,,100.0,1,0,1
563,2624370,/m/07sjtp,Why Would I Lie?,1980-08-10,1175855.0,,1,0,1
564,23606613,/m/06zt2vr,Sweet Hearts Dance,1988-09-23,3790493.0,101.0,1,0,1
565,7405036,/m/0kv6q5,The Return of the Soldier,1982-01-01,,99.0,1,0,1
566,1664079,/m/05lqjv,The Allnighter,1987-05-01,,96.0,1,0,1
567,17315314,/m/043n1r5,Yentl,1983-11-18,40218899.0,132.0,1,0,1
568,2236146,/m/06y5qj,Modern Girls,1986-11-07,,83.0,1,0,1
569,915306,/m/03pk0l,Better Off Dead,1985-01-01,10297601.0,97.0,1,0,1
570,5608911,/m/0dw20n,Her Alibi,1989-02-03,18699037.0,110.0,1,0,1
571,1700544,/m/05pgdb,Two of a Kind,1983-12-16,23646952.0,88.0,1,0,1
572,3832964,/m/0b2bxj,Irreconcilable Differences,1984-09-28,12414210.0,113.0,1,0,1
573,4622516,/m/0cd2xm,Where the Boys Are '84,1984-04-06,10530000.0,94.0,1,0,1
574,2841422,/m/0865v8,Skin Deep,1989-01-01,19674852.0,101.0,1,0,1
575,2475248,/m/07gm83,Take This Job and Shove It,1981-04-24,17569030.0,100.0,1,0,1
576,113445,/m/0sxhp,Tender Mercies,1983-03-04,8440000.0,100.0,1,0,1
577,4622896,/m/0cd3kf,Krull,1983-07-29,16519463.0,121.0,1,0,1
578,424391,/m/026vlj,Stardust Memories,1980-09-26,,88.0,1,0,1
579,1374740,/m/04xq8n,Continental Divide,1981-01-01,15578237.0,103.0,1,0,1
580,23352330,/m/06w3g20,Silip Daughters of Eve,1985-02-07,,125.0,1,0,1
581,1882500,/m/063g51,The Flamingo Kid,1984-12-21,23859382.0,98.0,1,0,1
582,8056384,/m/026pztl,Blaze,1989-12-13,19131246.0,117.0,1,0,1
583,19374272,/m/04mz_r8,Another Country,1984-06-01,,90.0,1,0,1
584,26136751,/m/0b6fy7x,It's My Turn,1980-10-24,,98.0,1,0,1
585,13272614,/m/03c01yq,Salsa,1988-05-07,8892589.0,97.0,1,0,1
586,237134,/m/01jf9c,"Paris, Texas",1984-05-19,2181987.0,145.0,1,0,1
587,1071647,/m/043g6j,Something Wild,1986-11-07,8362969.0,114.0,1,0,1
588,15703732,/m/03nqpkc,The Scarlet Pimpernel,1982-11-09,,142.0,1,0,1
589,3148833,/m/08vk9k,Once Bitten,1985-11-15,10000000.0,93.0,1,0,1
590,3161156,/m/08w9yq,Modern Romance,1981-01-01,,94.0,1,0,1
591,1722535,/m/05r4k7,Barfly,1987-05-01,,99.0,1,0,1
592,1107088,/m/046kzn,"The Karate Kid, Part II",1986-06-19,115103979.0,113.0,1,0,1
593,2376432,/m/077k7s,The Year My Voice Broke,1987-01-01,,103.0,1,0,1
594,1367442,/m/04x4fv,Cross Creek,1983-01-01,,120.0,1,0,1
595,199505,/m/01cb7r,The Man with Two Brains,1983-06-03,10353438.0,93.0,1,0,1
596,4502456,/m/0c5vyz,Hunk,1987-03-06,1749956.0,102.0,1,0,1
597,697113,/m/033m2w,Big Trouble in Little China,1986-07-02,11100000.0,99.0,1,0,1
598,6061913,/m/0fn4s2,To Our Loves,1983-11-16,,102.0,1,0,1
599,15119799,/m/03hj3b3,On Golden Pond,1981-12-04,119285432.0,90.0,1,0,1
600,10780834,/m/02qpsx0,Listen to Me,1989-05-05,,107.0,1,0,1
601,265975,/m/01ndgk,Sid and Nancy,1986-05-01,2826523.0,112.0,1,0,1
602,14883225,/m/03h0c76,Flying,1986-01-01,,94.0,1,0,1
603,4102772,/m/0bj329,The Lady and the Highwayman,1989-01-01,,90.0,1,0,1
604,241171,/m/01j_lt,Weird Science,1985-08-02,38934048.0,94.0,1,0,1
605,12640611,/m/02wz56k,Casual Sex?,1988-01-01,12277096.0,87.0,1,0,1
606,7537280,/m/0kvb1d,High Road to China,1983-01-01,28445927.0,105.0,1,0,1
607,3161589,/m/08wbp4,Strapless,1989-05-14,,100.0,1,0,1
608,2367984,/m/076zs0,Absolute Beginners,1986-04-18,,108.0,1,0,1
609,1580932,/m/05d2n_,Staying Alive,1983-07-11,,93.0,1,0,1
610,8860418,/m/027mckr,Heaven Help Us,1985-02-08,,102.0,1,0,1
611,17289439,/m/043sb69,The Pirates of Penzance,1983-02-18,694497.0,112.0,1,0,1
612,33270,/m/082zg,When Harry Met Sally...,1989-07-12,92823546.0,89.0,1,0,1
613,6060885,/m/0fn369,Blood Red,1989-01-01,15510.0,91.0,1,0,1
614,973077,/m/03vp54,An American Tail,1986-11-21,84542002.0,80.0,1,0,1
615,12624367,/m/02wykv1,Sweet Liberty,1986-01-01,14205021.0,106.0,1,0,1
616,374885,/m/020x3x,Moscow on the Hudson,1984-04-06,25068724.0,115.0,1,0,1
617,3454713,/m/09db0b,Racing with the Moon,1984-03-23,6045657.0,108.0,1,0,1
618,16162546,/m/03wbltl,Two of Us,1987-01-01,,75.0,1,0,1
619,846820,/m/03gn80,Look Who's Talking,1989-10-13,296999813.0,96.0,1,0,1
620,1888983,/m/063zky,The Jetsons Meet the Flintstones,1987-11-09,,89.0,1,0,1
621,24829235,/m/080pldt,Desperate for Love,1989-01-17,,93.0,1,0,1
622,246559,/m/01kp5s,Peggy Sue Got Married,1986-10-10,41382841.0,103.0,1,0,1
623,1635059,/m/05jf85,The Purple Rose of Cairo,1985-01-01,10631333.0,88.0,1,0,1
624,2400255,/m/079g3z,All the Right Moves,1983-10-21,17233166.0,90.0,1,0,1
625,848218,/m/03gtd4,Always,1989-12-22,74134790.0,106.0,1,0,1
626,2918617,/m/08ck02,The Prince of Pennsylvania,1988-05-15,,87.0,1,0,1
627,113464,/m/0sxns,Hannah and Her Sisters,1986-01-01,59000000.0,106.0,1,0,1
628,770144,/m/03b1l8,The Fabulous Baker Boys,1989-10-13,18428904.0,116.0,1,0,1
629,1107052,/m/046kww,Micki + Maude,1984-12-21,,118.0,1,0,1
630,11601053,/m/02rl4qq,Tuff Turf,1985-01-11,,111.0,1,0,1
631,8048017,/m/026pn_m,An Autumn's Tale,1987-07-16,,98.0,1,0,1
632,226331,/m/01g_km,Purple Rain,1984-07-27,68392977.0,111.0,1,0,1
